facility,zone,city,timestamp,road_incidents,road_closures,transit_disruption_index,major_event_index,travel_friction_index,source_category
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-02 18:00:00,1,0,0.24444442198004787,0.06836022717085366,0.2034836881320012,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-02 19:00:00,2,0,0.054041735576926625,0.3831638014495802,0.3394277222804471,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-02 20:00:00,1,1,0.09571056719997176,0.11437893776172521,0.3519623251235716,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-02 21:00:00,3,0,0.29948967913766283,0.03822607425912414,0.4522668464955529,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-02 22:00:00,1,0,0.34943133505123086,0.3988270693612564,0.30558272907382106,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-02 23:00:00,1,0,0.40957417295861837,0.20421046840386003,0.2796070714772624,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-03 00:00:00,1,0,0.09170061275167038,0.07712657662485518,0.16264401842793583,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-03 01:00:00,3,1,0.25089557100358,0.04923398778765629,0.6210822371942868,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-03 02:00:00,0,1,0.38791229690864415,0.2928615220191108,0.3530449779786247,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-03 03:00:00,2,0,0.07896503322041792,0.15273561881431366,0.29571204544086604,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-03 04:00:00,0,0,0.0763575341933413,0.026684269707442528,0.027250648909772923,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-03 05:00:00,3,1,0.20324242212546895,0.08263569968618974,0.6150877321260931,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-03 06:00:00,0,0,0.31111753876233744,0.028982127499373844,0.09348897890331674,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-03 07:00:00,2,0,0.42750756697719633,0.2479069209967051,0.4142416413728901,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-03 08:00:00,1,0,0.15359464648057725,0.09033916879394145,0.18288111814922875,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-03 09:00:00,0,0,0.11818104616306707,0.029053072783166597,0.03948236893795543,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-03 10:00:00,0,0,0.45343003712861546,0.06741422129658807,0.1417915390812617,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-03 11:00:00,1,0,0.10495846389801673,0.20957102676959322,0.1954939957807552,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-03 12:00:00,1,1,0.11220213718915659,0.08133751646283217,0.3493108520347869,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-03 13:00:00,0,0,0.19086134368150937,0.1468904752135843,0.08575708077781118,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-03 14:00:00,2,0,0.13697660533467382,0.12758217731145774,0.30642152850222937,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-03 15:00:00,0,0,0.2675206906918126,0.07626681636277775,0.09168449299351863,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-03 16:00:00,5,1,0.13971941997909587,0.17392647235824374,0.8573852615129606,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-03 17:00:00,0,0,0.21176672876789437,0.1748597467268799,0.097763828334924,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-03 18:00:00,3,0,0.2226467438866953,0.13497103216862708,0.4520347153653726,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-03 19:00:00,0,1,0.13124087317398261,0.38947386040107235,0.30243169377695106,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-03 20:00:00,0,0,0.36194765997370865,0.041330412269179655,0.11043803549185796,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-03 21:00:00,1,0,0.16867880039531916,0.13031681407296172,0.19589976320674093,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-03 22:00:00,1,0,0.15680910266579526,0.0455207656591543,0.17392111719143663,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-03 23:00:00,2,0,0.42950211732196886,0.07929609377128877,0.3777057334798348,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-04 00:00:00,3,0,0.06729737200818814,0.3015958977934302,0.44519436167684734,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-04 01:00:00,2,1,0.084684984200001,0.06788581052770863,0.4586466738920962,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-04 02:00:00,2,0,0.06028001482685938,0.132091387003885,0.28593850929237535,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-04 03:00:00,2,0,0.28177495341715536,0.289257526593774,0.3825336428074338,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-04 04:00:00,0,0,0.01868973306704312,0.1395382466965102,0.035931539532004314,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-04 05:00:00,2,0,0.45116164444504975,0.3870928544677042,0.45148568842750886,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-04 06:00:00,1,0,0.12477304570234288,0.053774289085435814,0.1667667963954519,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-04 07:00:00,1,0,0.3627054717470936,0.21251149003113828,0.2683100598960366,HYBRID_OPEN_SYNTHETIC
South Calgary Ambulatory Care Centre,Calgary,Calgary,2026-06-04 08:00:00,3,0,0.27985279818789993,0.0695337060069314,0.4536561988141369,HYBRID_OPEN_SYNTHETIC
